customer_id,age,gender,location,tenure_months,contract_type,monthly_charges,total_charges,login_frequency,feature_usage_score,avg_session_duration,support_tickets,complaints,days_since_last_login,payment_delay_days,payment_method,num_referrals,promotional_offers_used,download_volume_gb,churn,customer_lifetime_value,avg_revenue_per_month,engagement_score,engagement_decay,support_intensity,payment_reliability,value_cost_ratio,tenure_category,is_high_complaints,is_payment_delayed,is_low_engagement,is_active_referrer,usage_per_dollar,recency_score
CUST_002616,26.0,0,2,47,0,102.21872955772835,4826.58707708557,17,26.728827596522663,24.192779039537488,1,0,7,2,1,2,5,1.4521333228885085,1,4804.280289213232,100.55389743928271,33.57445659459287,0.14583333333333334,0.020833333333333332,96,0.2589532705067225,2,0,0,0,1,0.014068506065813925,86
CUST_002617,35.0,0,2,27,2,28.710276169747132,768.3850826167857,12,52.37955987883811,22.430383519340058,2,1,4,0,1,0,1,19.142232931949433,1,775.1774565831726,27.442324379170916,34.706006763523966,0.14285714285714285,0.14285714285714285,100,1.763011544543442,2,0,0,0,0,0.6442967013359928,92
CUST_002618,40.0,0,1,5,1,36.268826816478665,153.3470758067286,9,19.439116504194082,46.300500255138154,0,0,17,0,1,2,1,8.631684703284073,1,181.34413408239334,25.5578459677881,25.32225493000372,2.8333333333333335,0.0,100,0.5215918547669159,3,0,0,1,1,0.23160602145564493,66
CUST_002619,52.0,0,1,1,2,70.0406854288216,136.36403347577854,15,14.263779254817111,14.166650045571824,2,0,0,0,1,0,7,174.18502690885288,1,70.0406854288216,68.18201673788927,25.550500977428563,0.0,1.0,100,0.20078324369643843,3,0,0,1,0,2.451905212589419,100
CUST_002620,43.0,0,2,1,2,20.0,-68.32140088208837,14,59.36788996665396,5.0,2,2,1,5,1,0,5,174.18502690885288,1,20.0,-34.160700441044185,36.20026234029869,0.5,3.0,90,2.8270423793644746,3,1,0,0,0,8.294525090897755,98
CUST_002621,44.0,2,2,22,1,111.28878002520494,2414.098900045128,16,12.156450269239444,11.150565661268947,2,0,1,1,1,0,0,10.116064761291891,1,2448.3531605545086,104.96082174109253,25.631502387813036,0.043478260869565216,0.08695652173913043,98,0.1082605961745309,0,0,0,1,0,0.0900897200862026,98
CUST_002622,36.0,1,2,0,1,65.44076718358274,-8.638304056794329,14,24.413230743225583,22.347372348604612,1,1,2,2,1,0,4,9.919496807994893,1,0.0,-8.638304056794329,28.801333771868087,2.0,3.0,96,0.3674435407371094,4,0,0,0,0,0.14929834841590997,96
CUST_002623,51.0,0,2,32,2,111.18449727879727,3543.6485510843295,20,51.27370051454321,35.01168830846098,2,0,12,3,2,1,3,23.607539267872408,1,3557.9039129215125,107.38328942679786,46.61345788075097,0.36363636363636365,0.06060606060606061,94,0.4570480035857314,2,0,0,0,1,0.21043495171354842,76
CUST_002624,39.0,0,1,29,2,210.53679789066285,3407.9692038149774,17,11.066630849664792,53.245133150298166,1,1,2,1,0,1,1,16.36960901299695,0,6105.567138829223,113.59897346049925,34.04650853823708,0.06666666666666667,0.1,98,0.05231539363371099,2,0,0,0,1,0.07738421483272107,96
CUST_002625,24.0,0,1,1,2,60.355059758098875,49.25758221761668,18,44.46760468704081,59.56026709311226,3,0,1,1,1,1,0,44.904675122527145,1,60.355059758098875,24.62879110880834,46.44076235589944,0.5,1.5,98,0.7247585588272707,3,0,0,0,1,0.7318821837933215,98
CUST_002626,51.0,1,2,56,1,105.46253162451451,5969.0378465888825,7,9.89709194888988,19.361388869771037,1,0,0,1,1,2,2,20.302551178572166,1,5905.901770972812,104.71996222085758,15.165049570788556,0.0,0.017543859649122806,98,0.09296314673218736,2,0,0,1,1,0.19070137511080204,100
CUST_002627,43.0,0,2,17,1,33.19665718429258,589.2280375204211,13,26.73696680216529,15.242964579127841,2,0,3,0,1,0,3,148.99885187280728,1,564.3431721329739,32.73489097335673,26.98401870140792,0.16666666666666666,0.1111111111111111,100,0.7818590764025403,0,0,0,1,0,4.3571174536102415,94
CUST_002628,29.0,0,1,56,2,77.99891366641191,950.0585939511075,15,46.16557750942131,5.834206865568778,2,1,11,0,1,4,2,26.826912387945875,1,4367.939165319067,16.667694630721183,33.63803996530092,0.19298245614035087,0.07017543859649122,100,0.5843824347302335,2,0,0,0,1,0.33958583913226537,78
CUST_002629,29.0,1,2,55,2,50.79831050784737,2783.7535609919014,18,30.98387787014253,25.751693391729383,3,0,6,3,0,4,5,120.63865793720132,0,2793.9070779316053,49.70988501771252,36.37842580338591,0.10714285714285714,0.05357142857142857,94,0.5981638699480076,2,0,0,0,1,2.329007582572114,88
CUST_002630,38.0,0,2,5,2,85.89457705390844,463.5635674828243,14,58.53968250295425,33.18983299057846,3,1,3,1,2,1,5,10.78763855593185,1,429.4728852695422,77.26059458047071,40.96900036201278,0.5,0.8333333333333334,98,0.6736862585410466,3,0,0,0,1,0.12414628071944372,94
CUST_002631,40.0,1,1,11,1,91.4772052122535,930.8041916951183,10,22.197951803120837,60.22138855254243,4,0,4,2,0,0,1,16.983614702615036,1,1006.2492573347885,77.56701597459319,29.877532273269875,0.3333333333333333,0.3333333333333333,96,0.24003700968440972,1,0,0,0,0,0.18365190279738966,92
CUST_002632,37.0,2,1,3,2,60.20276296257061,263.91193025271366,15,12.143202519798828,29.333327994767973,5,1,4,3,0,0,4,6.48863424495628,1,180.60828888771184,65.97798256317841,27.61367919422812,1.0,1.75,94,0.19840938434797742,3,0,0,0,0,0.10601864900975948,92
CUST_002633,38.0,1,2,35,0,81.3446401735939,2862.643117664362,19,27.76760836881499,41.13556303090981,1,0,3,0,1,1,0,174.18502690885288,1,2847.0624060757864,79.51786437956561,39.401551765300965,0.08333333333333333,0.027777777777777776,100,0.33721209188936924,2,0,0,0,1,2.115317117685459,94
CUST_002634,34.0,1,0,16,0,93.34118908676608,1470.0058625324068,13,23.156175240911104,32.46553193695345,2,1,10,5,1,2,1,6.294216099544255,1,1493.4590253882573,86.47093309014157,28.97503775543181,0.5882352941176471,0.23529411764705882,90,0.24545138200043515,0,0,0,0,1,0.0667175828550924,80
CUST_002635,47.0,1,2,63,2,70.63460405848848,4390.5683034862595,12,27.891613399824493,49.51058884937365,1,0,3,3,1,1,0,2.896220075464679,1,4449.980055684774,68.6026297419728,32.17933258150669,0.046875,0.015625,94,0.3893594969416101,2,0,0,0,1,0.040430461137189545,94
CUST_002636,37.0,0,1,5,2,141.17120955640843,609.7390478553361,16,30.26459285186237,88.05233251590018,4,0,20,0,1,1,5,1.8206288690068695,1,705.8560477820422,101.62317464255602,44.750850113396666,3.3333333333333335,0.6666666666666666,100,0.21287427283126875,3,0,0,0,1,0.012805889987765134,60
CUST_002637,46.0,1,2,27,2,60.88584127680372,950.0585939511075,12,5.637190901991673,12.440109861953651,0,0,2,2,2,2,5,9.84973618069508,0,1643.9177144737005,33.93066406968241,18.905236455278484,0.07142857142857142,0.0,96,0.09109015544892698,2,0,0,1,1,0.15915976865595258,96
CUST_002638,22.0,0,1,72,0,114.67568834810996,6479.87367594323,12,29.288406023747104,13.317767279153262,2,0,0,1,0,0,4,1.6877825684355976,1,8256.649561063918,88.76539282114014,26.15680564275,0.0,0.0273972602739726,98,0.2531941364862053,2,0,0,1,0,0.014590642100667253,100
CUST_002639,39.0,0,0,26,1,99.36173799996592,2591.5329928702786,20,6.635976093977862,57.68397368391387,2,0,1,2,1,2,0,1.2274965049600144,0,2583.405187999114,95.98270343963995,37.25733282185078,0.037037037037037035,0.07407407407407407,96,0.0661205776844968,2,0,0,0,1,0.012230721880886829,98
CUST_002640,34.0,0,2,1,0,20.0,47.91949363834074,16,7.376579699656452,40.07511436892094,1,0,5,3,1,2,4,149.98356580325455,1,20.0,23.95974681917037,29.34550549784572,2.5,0.5,94,0.3512656999836406,3,0,0,0,1,7.14207456205974,90
CUST_002641,32.0,1,1,21,2,109.78920223787271,2349.0605348875188,15,45.60359741865247,29.926195264202406,5,1,0,1,1,2,3,142.38329204936247,1,2305.573246995327,106.77547885852358,37.75731562916746,0.0,0.3181818181818182,98,0.4116249282194318,0,0,0,0,1,1.2851730057921609,100
CUST_002642,24.0,2,1,4,2,97.21834978936242,250.59081306038877,10,32.001066067015884,9.239292466264743,5,2,11,0,0,0,2,151.15909819839965,0,388.8733991574497,50.118162612077754,23.744720501267558,2.2,1.8,100,0.3258155541774514,3,1,0,1,0,1.5390107706204914,78
CUST_002643,27.0,0,2,0,2,68.4243775631984,-4.335307604602945,12,14.157303745162475,37.03859616165001,3,0,0,1,2,0,2,3.7584154602611384,1,0.0,-4.335307604602945,25.839286024745668,0.0,3.0,98,0.20392410046852485,4,0,0,1,0,0.05413682617233086,100
CUST_002644,21.0,1,1,9,2,76.06620468222481,686.0801507481643,9,26.73696680216529,22.723376302726265,2,1,3,4,1,0,2,76.69664607891899,1,684.5958421400233,68.60801507481644,23.31537542364364,0.3,0.4,92,0.34693503997520886,1,0,0,1,0,0.9952046606572925,94
CUST_002645,25.0,1,0,7,0,79.78372785161702,565.3152724624658,19,26.81825949218427,91.56679636461232,4,0,0,2,1,3,1,14.005987049508299,1,558.4860949613192,70.66440905780823,48.09245111304827,0.0,0.5,96,0.331976008107027,1,0,0,0,1,0.17337633979004283,100
CUST_002646,30.0,1,1,37,1,106.25925930211443,3810.1601928100004,21,42.604395735688186,98.62754687746265,5,0,5,10,0,1,2,174.18502690885288,1,3931.592594178234,100.26737349500002,56.58495779630576,0.13157894736842105,0.13157894736842105,80,0.3972094904709855,2,0,1,0,1,1.6239626121063389,90
CUST_002647,18.0,0,2,11,1,52.60770397424765,950.0585939511075,14,29.209387054091067,5.0,0,0,1,1,1,1,3,17.668075568045726,0,578.6847437167241,79.17154949592562,27.152711466529826,0.08333333333333333,0.0,98,0.544872935951945,1,0,0,1,1,0.32958090457545447,98
CUST_002648,35.0,1,2,31,0,112.58007263038944,3504.7061167112606,11,32.93163754266024,50.175499604535645,2,0,15,2,1,1,1,104.92557658392577,1,3489.9822515420724,109.5220661472269,32.559680022234375,0.46875,0.0625,96,0.2899420363097132,2,0,0,0,1,0.9238026896264894,70
CUST_002649,45.0,1,2,0,0,32.4782379048133,-52.86205051629672,10,22.233591663012163,20.183003993390138,2,1,2,0,1,2,0,19.821992977051913,1,0.0,-52.86205051629672,22.76222978067461,2.0,4.0,100,0.6641207260139445,4,0,0,1,1,0.5920859106566665,96
CUST_002650,24.0,0,2,0,1,20.0,-35.62054764760138,19,23.028475804970668,56.66288419112177,2,2,3,0,1,0,0,9.548246442193284,1,0.0,-35.62054764760138,40.743350176772935,3.0,6.0,100,1.0965940859509842,4,1,0,0,0,0.45467840200920395,94
CUST_002651,53.0,0,1,0,0,82.8045746529891,50.10405157205163,16,0.30816587076564417,12.781479550866022,0,1,0,0,2,0,2,14.714285996061514,0,0.0,50.10405157205163,22.367285605690142,0.0,2.0,100,0.003677196287215481,4,0,0,1,0,0.17557855352156115,100
CUST_002652,41.0,0,2,5,0,102.77078573828149,481.1294476991892,15,26.606042773921807,35.92443110664549,2,2,16,0,2,1,3,4.605286096996317,1,513.8539286914074,80.1882412831982,33.12560967298985,2.6666666666666665,1.0,100,0.2563924189706383,3,1,0,0,1,0.044379408561203634,68
CUST_002653,47.0,0,2,11,2,59.61249857750563,950.0585939511075,20,53.38407433325906,34.70886915564312,1,0,3,6,0,0,4,11.712205220158628,1,655.737484352562,79.17154949592562,47.192674555150695,0.25,0.08333333333333333,88,0.8807436681561058,1,0,1,0,0,0.19323085988910602,94
CUST_002654,27.0,1,2,22,2,20.0,413.40190077295944,18,17.645226710306005,21.826625483181616,1,0,0,3,1,3,1,17.89429369657762,1,440.0,17.973995685780846,31.678250519147305,0.0,0.043478260869565216,94,0.8402488909669527,0,0,0,0,1,0.8521092236465533,100
CUST_002655,45.0,0,2,72,2,20.271790714422345,1435.054315293069,14,21.799247108252786,18.136325303968782,0,0,0,0,0,2,4,87.06588223467946,1,1459.5689314384088,19.65827829168588,27.26766044439094,0.0,0.0,100,1.0247960503613278,2,0,0,1,1,4.093020818207304,100
CUST_002656,21.0,1,1,10,1,78.08851514795178,950.0585939511075,16,15.592363837451796,12.508867145041487,3,1,2,0,1,0,1,76.4338476066782,1,780.8851514795178,86.36896308646432,26.90402569322038,0.18181818181818182,0.45454545454545453,100,0.19715079753720227,1,0,0,1,0,0.9664342220067292,96
CUST_002657,45.0,0,1,1,0,64.69835143451665,10.226575417466485,28,24.941142321740116,6.792352457922187,1,0,0,4,0,0,2,85.12132675441474,0,64.69835143451665,5.1132877087332425,43.69123927050619,0.0,0.5,92,0.37963117455998324,3,0,0,0,0,1.2956387016690594,100
CUST_002658,37.0,0,2,5,2,103.5284135294904,505.30961365986224,9,15.02407308552362,18.863636523234703,3,0,4,0,0,2,2,70.86105667081517,1,517.642067647452,84.21826894331038,19.114554412021707,0.6666666666666666,0.5,100,0.14373195362125063,3,0,0,1,1,0.6779119119685413,92
CUST_002659,41.0,1,2,54,0,67.18773188978717,3673.0588547975444,18,43.00007077151074,16.012641971331707,6,1,5,2,0,1,2,174.18502690885288,1,3628.1375220485074,66.78288826904627,38.24993635872259,0.09090909090909091,0.14545454545454545,96,0.6306130088182488,2,0,0,0,1,2.5544921656932464,90
CUST_002660,20.0,2,2,28,2,42.78235123177126,1146.941209952005,10,39.27160314842465,28.444183343454334,2,1,0,2,0,2,2,7.748466418708083,1,1197.9058344895952,39.54969689489673,29.3439502446258,0.0,0.13793103448275862,96,0.8969733704005983,2,0,0,0,1,0.17697693706968626,100
CUST_002661,24.0,0,2,37,1,74.27243372344115,2754.3594871264445,11,37.256120338459844,24.081986991776823,3,0,0,1,1,0,3,94.84747267455384,1,2748.080047767323,72.48314439806433,29.212925751543484,0.0,0.07894736842105263,98,0.4949503888148848,2,0,0,0,0,1.2600558794609118,100
CUST_002662,42.0,1,2,3,2,95.46836177782237,331.9212033967121,15,28.557630608638018,23.744146978254758,2,1,6,1,2,3,3,6.811376801729167,1,286.4050853334671,82.98030084917802,31.543250381161048,1.5,1.0,98,0.29603105186350626,3,0,0,0,1,0.07060736469658875,88
CUST_002663,23.0,0,1,3,0,105.53703291625663,950.0585939511075,23,10.469729617078684,85.66556984449983,3,0,4,0,1,2,1,6.873435861429269,1,316.6110987487699,237.51464848777687,47.137597342250615,1.0,0.75,100,0.0982731481297063,3,0,0,0,1,0.06451686961126586,92
CUST_002664,40.0,0,2,2,0,61.669719252226315,61.6703973728047,15,29.933622430931432,21.895730601993673,1,2,3,2,1,0,5,15.06809974727816,1,123.33943850445263,20.556799124268235,31.627068500117524,1.0,1.6666666666666667,96,0.47764092113541823,3,1,0,0,0,0.24043668819759187,94
CUST_002665,18.0,0,0,46,1,67.0227258689852,3082.9828076816852,15,41.82494260236255,41.394489049473165,1,1,10,0,0,1,2,56.96204048038491,0,3083.0453899733193,65.59537888684437,38.6648354473636,0.2127659574468085,0.06382978723404255,100,0.614867194280324,2,0,0,0,1,0.8373972044298302,80
CUST_002666,45.0,0,2,5,0,88.37815794955068,383.01832606759035,14,3.9707257198133616,13.777970728067231,2,0,1,1,1,0,2,103.4207480586418,1,441.8907897477534,63.836387677931725,21.143408133446226,0.16666666666666666,0.3333333333333333,98,0.04442613062192029,3,0,0,1,0,1.157114337901408,98
CUST_002667,20.0,0,2,24,1,42.5417499744257,1035.382374744533,17,26.73696680216529,8.341351865166857,2,0,4,1,1,0,3,60.6208162989383,0,1021.0019993862168,41.41529498978132,30.755676088659413,0.16,0.08,98,0.614053565092567,0,0,0,0,0,1.392245748839769,92
CUST_002668,41.0,1,1,17,2,87.10320225504955,1454.0773821610446,14,55.49221296253126,34.09201392966055,0,0,1,2,1,1,1,174.18502690885288,1,1480.7544383358425,80.7820767867247,40.215328824450026,0.05555555555555555,0.0,96,0.6298546652355168,0,0,0,0,1,1.9770567067994356,98
CUST_002669,42.0,1,1,18,2,58.03877956008461,979.3711107053647,20,42.51046641816529,34.734549884054445,4,0,2,3,0,0,4,19.821992977051913,0,1044.698032081523,51.545847931861296,43.93516281278369,0.10526315789473684,0.21052631578947367,94,0.7200431095446642,0,0,0,0,0,0.3357453037605357,96
CUST_002670,26.0,1,1,5,2,62.732728870212775,298.6972558238367,18,25.407884596158333,5.0,2,0,0,2,1,1,2,2.388462824406399,1,313.66364435106385,49.78287597063945,31.012260729150004,0.0,0.3333333333333333,96,0.398663058158073,3,0,0,0,1,0.037476236570229644,100
CUST_002671,41.0,1,0,24,0,65.08029215774937,1488.9002174841587,8,45.45061206037694,17.04324082403441,1,0,6,0,2,1,3,110.30963983110486,1,1561.9270117859849,59.556008699366345,26.668523770791897,0.24,0.04,100,0.6878088848620028,0,0,0,1,1,1.6693273626540501,88
CUST_002672,38.0,0,2,1,2,68.88769679080961,13.8530099215198,14,54.565920462961735,30.809938933758094,2,1,0,0,0,0,4,39.73114038771117,0,68.88769679080961,6.9265049607599,39.35330041893962,0.0,2.0,100,0.7807657566150795,3,0,0,0,0,0.5684997819664291,100
CUST_002673,28.0,1,1,72,2,122.41351640302602,6479.87367594323,15,6.67696678178323,20.54922780589136,1,1,2,2,1,2,1,43.769890821117755,1,8813.773181017874,88.76539282114014,24.41042248988891,0.0273972602739726,0.0410958904109589,96,0.05410239474887465,2,0,0,1,1,0.3546604302091221,96
CUST_002674,22.0,1,2,0,0,50.93054973227772,18.481589157031504,9,39.54333260169269,12.18163224191657,1,0,10,0,1,1,3,90.85724503348975,1,0.0,18.481589157031504,25.281075358743138,10.0,1.0,100,0.7614657038208535,4,0,0,1,1,1.7495914351358566,80
CUST_002675,18.0,1,1,1,0,52.47518106085078,-40.42356073909939,12,60.002820524752586,26.908355487954918,3,1,9,1,1,2,1,1.4284467779439431,1,52.47518106085078,-20.211780369549697,37.789970244029384,4.5,2.5,98,1.1220685808707003,3,0,0,0,1,0.02671233176973215,82
CUST_002676,39.0,0,2,9,0,108.40212770443591,951.4927229877381,12,29.405103464849752,15.665812161078952,2,0,0,3,1,2,3,37.569304351323765,0,975.6191493399232,95.14927229877381,26.609717719626254,0.0,0.2,94,0.26877999616507886,1,0,0,1,1,0.34340560955836374,100
CUST_002677,18.0,0,2,42,2,78.340725358843,3326.167074457218,14,1.1453439028660317,8.837412647890284,3,1,3,0,0,1,3,7.702774327424263,1,3290.3104650714063,77.35272266179577,19.41647765567224,0.06976744186046512,0.11627906976744186,100,0.014435762941236788,2,0,0,1,1,0.09708474799777894,94
CUST_002678,36.0,1,1,7,1,88.02667130197698,563.3476406739171,12,43.71076029607283,32.71625449972099,4,1,0,0,1,2,2,12.717879721811485,1,616.1866991138388,70.41845508423964,33.936036640544884,0.0,0.75,100,0.4909850009757937,1,0,0,0,1,0.14285471461324944,100
CUST_002679,31.0,0,2,15,0,34.09248465255172,950.0585939511075,11,51.37253145580413,73.33465027745413,2,0,0,0,0,1,0,19.821992977051913,1,511.3872697882758,59.37866212194422,42.21379229633461,0.0,0.125,100,1.4639183279394445,0,0,0,0,1,0.5648500860884632,100
CUST_002680,43.0,1,2,0,2,72.39302536442598,39.185961254248895,10,4.520840391207568,37.60036580256524,3,0,9,3,1,1,1,4.164415804535159,0,0.0,39.185961254248895,20.548330256837506,9.0,3.0,94,0.06159768409545419,4,0,0,1,1,0.05674130183157262,82
CUST_002681,31.0,0,2,1,0,89.3112723989345,67.85670200023007,15,56.74055965772252,12.480370152859996,4,0,0,0,2,1,3,121.43844370265091,1,89.3112723989345,33.928351000115036,37.99341257113361,0.0,2.0,100,0.6282777127431098,3,0,0,0,1,1.3446654052909086,100
CUST_002682,31.0,1,1,22,2,44.768911112911155,1044.3602093130178,16,20.510531145781346,32.71024713619712,1,0,0,1,2,0,1,43.362475227087366,1,984.9160444840454,45.40696562230512,31.974898710483945,0.0,0.043478260869565216,98,0.44813238172046965,0,0,0,0,0,0.947422042008228,100
CUST_002683,34.0,0,0,5,0,83.85478584318165,388.51360307611844,15,16.472140317200633,20.007398382594236,4,0,2,0,0,1,2,5.444744921915524,1,419.2739292159082,64.75226717935307,27.25254025362429,0.3333333333333333,0.6666666666666666,100,0.19412152365386262,3,0,0,1,1,0.06416544297192434,96
CUST_002684,39.0,0,1,28,2,58.86807440630585,1736.2471326363054,20,13.308839962871605,76.00586008267459,2,0,0,0,0,0,0,3.7743429781836606,0,1648.306083376564,59.87059078056225,42.52010428552448,0.0,0.06896551724137931,100,0.22230278984001858,2,0,0,0,0,0.06304433565991079,100
CUST_002685,38.0,0,1,36,1,45.637376254077566,1613.4372588605206,9,3.98398097480145,16.741965661376287,2,0,16,2,1,1,3,128.79223699198525,1,1642.9455451467925,43.606412401635694,15.424913771837032,0.43243243243243246,0.05405405405405406,96,0.08542463780760234,2,0,0,1,1,2.761566952015762,68
CUST_002686,40.0,1,1,45,1,95.39574328711961,4282.4454077324,11,17.518375493386788,16.26806379237405,2,1,4,7,1,2,1,15.359553019541027,1,4292.808447920383,93.09663929853043,21.90088751346768,0.08695652173913043,0.08695652173913043,86,0.18173391164387226,2,0,1,1,1,0.15933849873216724,92
CUST_002687,18.0,0,2,3,2,99.13739382459482,277.89519294523785,15,30.818594697223585,43.37324867646497,1,0,1,2,1,2,1,26.32049294924788,1,297.41218147378447,69.47379823630946,35.71510887410718,0.25,0.25,96,0.30776309947916985,3,0,0,0,1,0.262843798345222,98
CUST_002688,44.0,0,2,14,2,68.8618666673208,1006.7624864333184,15,30.754047587028076,18.044963510217286,1,1,9,7,0,1,3,12.03242161981919,1,964.0661333424912,67.11749909555456,31.187840100932572,0.6,0.2,86,0.44021222240564406,0,0,1,0,1,0.17223160779709856,82
CUST_002689,42.0,0,1,70,2,78.52113185806652,5526.143606317838,13,37.585138043792995,34.27918167841389,1,0,2,1,1,1,4,17.06081143845798,1,5496.479230064657,77.83300853968785,33.62651829069698,0.028169014084507043,0.014084507042253521,98,0.4726433988751181,2,0,0,0,1,0.214544373801281,96
CUST_002690,22.0,1,2,35,0,104.7376722950628,3649.318499624409,17,20.69026701315793,66.27840904370743,3,1,2,2,0,1,4,17.662236580869216,1,3665.8185303271975,101.36995832290025,39.25324971063595,0.05555555555555555,0.1388888888888889,96,0.19567545382899468,2,0,0,0,1,0.1670382579595893,96
CUST_002691,32.0,1,2,2,2,53.13538824805649,106.30320285135588,19,70.7226802173229,29.780419498351822,2,0,0,1,2,6,0,7.24992218444971,0,106.27077649611299,35.43440095045196,50.26709543352516,0.0,0.6666666666666666,98,1.3064038608767512,3,0,0,0,1,0.13392205023504175,100
CUST_002692,34.0,0,2,16,1,75.45744702060003,950.0585939511075,14,35.76170328138939,22.367032387021858,1,0,0,0,1,1,1,39.76242113820765,0,1207.3191523296005,55.88579964418279,32.209374608672086,0.0,0.058823529411764705,100,0.4677334213337527,0,0,0,0,1,0.5200594930601646,100
CUST_002693,33.0,1,1,61,2,53.40969640407824,3239.0069360655602,18,8.325538006072494,22.63562350283079,3,0,0,2,1,0,1,14.585469658415853,0,3257.9914806487727,52.24204735589613,29.0263286230952,0.0,0.04838709677419355,96,0.15301570411718854,2,0,0,0,0,0.26806746999828157,100
CUST_002694,39.0,1,2,13,0,34.44626003272357,422.6476894094723,14,17.769010165614247,45.78047352255479,2,0,4,4,2,0,4,174.18502690885288,0,447.8013804254064,30.189120672105165,30.978669154157977,0.2857142857142857,0.14285714285714285,92,0.5012943579720429,0,0,0,0,0,4.914059388721047,92
CUST_002695,52.0,1,1,43,2,53.160565931480114,2229.600249533003,13,14.619355091287222,27.00038458969355,2,0,0,2,1,0,3,24.30488953601686,0,2285.904335053645,50.67273294393189,25.441309867935715,0.0,0.045454545454545456,96,0.26992618780576505,2,0,0,1,0,0.44875619591504234,100
CUST_002696,47.0,0,1,16,1,31.25169333396572,500.1334322808738,10,38.407561317984005,26.017088077568296,1,0,0,1,0,0,0,47.30940589407274,1,500.0270933434515,29.41961366358081,28.652765537122963,0.0,0.058823529411764705,98,1.1908696055203793,0,0,0,0,0,1.4668813015237578,100
CUST_002697,19.0,1,1,2,2,77.76667966075614,165.5340409628289,14,17.769682973759807,54.212624359697514,2,0,1,4,1,1,2,29.463855895459407,1,155.53335932151228,55.1780136542763,32.47961736120619,0.3333333333333333,0.6666666666666666,92,0.2255989848790488,3,0,0,0,1,0.37406497293473145,98
CUST_002698,42.0,0,0,3,0,41.8345926481262,92.98231976563721,22,26.73696680216529,5.0,3,1,3,4,1,2,4,7.159556909778337,1,125.50377794437858,23.245579941409304,36.41098539095209,0.75,1.25,92,0.6241909902541095,3,0,0,0,1,0.16714427445574256,94
CUST_002699,50.0,1,2,1,0,23.088388010220044,80.81851516755682,18,45.37463742092319,26.802319242673388,1,0,0,2,0,0,1,29.407937137486435,1,23.088388010220044,40.40925758377841,40.88264308055265,0.0,0.5,96,1.8836726393510423,3,0,0,0,0,1.2208345832444019,100
CUST_002700,34.0,1,1,5,0,87.28120537176937,467.5360467253605,21,16.2425378113863,20.205638923223585,2,0,3,2,1,1,5,28.11104764037497,1,436.4060268588469,77.92267445422675,34.71894216894949,0.5,0.3333333333333333,96,0.18398636202332994,3,0,0,0,1,0.3184261873407127,94
CUST_002701,48.0,1,0,53,2,85.33018610280327,4544.747806281847,17,24.540248862049264,43.80575559995345,3,1,5,4,1,2,1,78.80860222612488,1,4522.499863448573,84.1619964126268,36.4085823035921,0.09259259259259259,0.09259259259259259,92,0.28426034936176753,2,0,0,0,1,0.9128742307155278,90
CUST_002702,59.0,1,1,25,2,133.30989506463843,1382.4996272431,24,23.99722401796285,28.45974272098844,3,1,0,1,1,3,1,4.216767078211763,0,3332.7473766159605,53.173062586273076,42.2644057490315,0.0,0.19230769230769232,98,0.1786705589071741,2,0,0,0,1,0.03139580353467172,100
CUST_002703,47.0,0,1,32,0,86.09605134021126,2755.312501206632,12,20.392120962056755,10.305638091131451,2,1,4,0,0,0,2,7.204668846411409,1,2755.0736428867604,83.49431821838279,22.951824172456682,0.12121212121212122,0.12121212121212122,100,0.2341337023696038,2,0,0,1,0,0.08272095847685228,92
CUST_002704,37.0,0,2,23,1,40.81712179062886,986.9846436709465,11,40.25236093376505,21.423816653550492,1,0,1,0,0,1,1,26.276650609067982,0,938.7938011844637,41.12436015295611,29.638699245275106,0.041666666666666664,0.041666666666666664,100,0.9625808570781532,0,0,0,0,1,0.6283706167208412,98
CUST_002705,47.0,0,1,11,2,53.83050689236568,552.8834836243743,21,16.620482432102104,46.22018551370916,3,0,4,3,0,1,3,15.066761396281535,1,592.1355758160225,46.07362363536453,39.462370365384444,0.3333333333333333,0.25,94,0.30312472698326004,1,0,0,0,1,0.27478792829433707,92
CUST_002706,36.0,1,2,5,2,77.21990432413972,414.4857820467498,18,27.73690238325323,12.159760047463738,2,0,2,0,1,1,2,7.376449595793683,1,386.0995216206986,69.0809636744583,32.9852535003824,0.3333333333333333,0.3333333333333333,100,0.35460158923632495,3,0,0,0,1,0.0943039966557107,96
CUST_002707,35.0,0,0,62,2,96.0140546416012,5828.183689008755,17,49.116274215415466,43.167727166931854,5,0,5,3,1,3,2,19.821992977051913,1,5952.871387779274,92.51085220648818,43.66783420242061,0.07936507936507936,0.07936507936507936,94,0.5062799858934419,2,0,0,0,1,0.204320838359764,90
CUST_002708,30.0,0,1,17,0,53.526819283707965,937.090078662122,16,35.46667116687516,12.37874566764854,2,1,3,1,0,3,2,5.049628575020807,0,909.9559278230354,52.060559925673445,32.8431589925061,0.16666666666666666,0.2222222222222222,98,0.6504445267995345,0,0,0,0,1,0.09260816312697671,94
CUST_002709,34.0,0,0,15,0,47.12270693196294,673.6159819445598,16,2.767404627924748,34.59268670329402,1,2,3,1,1,2,2,3.0848974035187835,1,706.840603979444,42.10099887153499,26.98699559872396,0.1875,0.3125,98,0.057507251864226436,0,1,0,1,1,0.0641048187060692,94
